"ft_black_2016","ft_white_2016","ft_hisp_2016","ft_asian_2016","ft_muslim_2016","ft_jew_2016","ft_christ_2016","ft_fem_2016","ft_immig_2016","ft_blm_2016","ft_wallst_2016","ft_gays_2016","ft_unions_2016","ft_police_2016","ft_altright_2016","ImmFactor"
"7098",51,71,50,57,5,80,97,30,23,6,58,51,8,98,74,"strongly unfaborable"
"7099",78,84,94,90,28,97,62,96,88,73,6,92,97,45,8,"favorable"
"7100",98,50,100,50,53,100,100,11,27,64,53,52,17,99,50,"unfavorable"
"7101",53,100,54,97,0,99,97,23,6,6,58,3,56,99,55,"strongly unfaborable"
"7102",94,75,99,90,52,51,80,49,92,51,NA,61,62,51,NA,"favorable"
"7103",56,64,55,62,0,66,79,50,30,1,6,50,30,75,69,"unfavorable"
"7104",50,100,40,100,40,100,50,50,70,0,35,50,50,100,NA,"lightly favorable"
"7105",60,98,69,79,2,79,100,9,26,2,39,30,29,90,1,"unfavorable"
"7106",75,72,71,94,68,71,59,53,78,72,51,61,75,60,51,"favorable"
"7107",NA,10,NA,NA,NA,NA,NA,4,9,NA,0,0,0,9,NA,"strongly unfaborable"
"7108",51,50,49,51,46,52,99,28,43,2,25,22,50,94,55,"unfavorable"
"7109",50,49,49,53,13,49,12,50,31,13,NA,89,30,41,1,"unfavorable"
"7110",75,75,75,70,74,75,21,85,74,75,6,75,100,90,0,"lightly favorable"
"7111",65,81,49,77,32,86,66,60,51,76,44,66,59,64,40,"lightly favorable"
"7112",90,89,79,86,66,100,99,0,81,0,9,0,51,79,0,"favorable"
"7113",85,91,84,90,90,95,90,78,85,65,2,90,96,21,NA,"favorable"
"7114",100,100,100,96,1,100,95,4,93,100,11,1,1,61,51,"favorable"
"7115",78,79,78,81,53,94,99,29,78,9,50,52,24,97,51,"favorable"
"7116",28,40,21,47,24,21,36,26,22,5,26,23,43,39,34,"strongly unfaborable"
"7117",94,99,98,79,9,100,100,79,40,6,51,10,87,99,79,"unfavorable"
"7118",80,50,80,81,80,80,89,50,70,80,41,NA,90,81,30,"lightly favorable"
"7119",98,35,3,20,13,14,97,23,9,100,59,2,3,41,45,"strongly unfaborable"
"7120",80,85,79,78,10,80,51,80,52,48,41,79,20,49,5,"lightly favorable"
"7121",40,61,70,76,26,80,80,30,21,10,50,51,29,90,50,"strongly unfaborable"
"7122",60,70,NA,NA,60,55,30,80,60,NA,NA,90,50,60,NA,"lightly favorable"
"7123",100,99,100,99,50,100,100,NA,1,0,99,1,0,100,51,"strongly unfaborable"
"7124",50,50,50,50,50,50,50,50,50,40,25,50,75,40,25,"unfavorable"
"7125",70,71,69,87,56,64,78,69,69,64,57,68,56,59,NA,"lightly favorable"
"7126",90,50,100,95,80,99,0,100,100,100,0,100,100,10,0,"favorable"
"7127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7128",87,84,91,96,75,93,86,56,88,49,14,93,51,75,7,"favorable"
"7129",41,80,28,51,1,50,77,0,38,1,37,53,1,87,49,"unfavorable"
"7130",40,75,75,75,75,75,75,80,75,10,0,75,60,75,1,"lightly favorable"
"7131",76,75,75,74,NA,75,75,52,78,26,26,75,27,76,51,"favorable"
"7132",51,20,59,73,3,54,3,60,51,81,2,80,95,5,1,"lightly favorable"
"7133",5,100,40,72,12,90,100,41,23,1,81,9,12,100,56,"strongly unfaborable"
"7134",100,100,100,100,100,100,64,49,100,100,3,100,95,60,0,"favorable"
"7135",65,79,71,69,77,45,75,95,41,43,83,65,68,65,71,"unfavorable"
"7136",NA,NA,NA,80,NA,NA,2,99,79,60,4,98,81,19,NA,"favorable"
"7137",95,87,88,88,30,91,96,8,57,7,39,86,5,98,50,"lightly favorable"
"7138",18,63,33,38,41,30,30,68,9,29,43,13,22,18,40,"strongly unfaborable"
"7139",99,98,97,97,92,100,95,97,97,98,21,97,98,100,28,"favorable"
"7140",95,60,95,90,80,90,90,90,90,90,50,95,79,60,1,"favorable"
"7141",100,100,100,100,100,100,50,50,100,1,86,100,5,100,8,"favorable"
"7142",NA,48,99,25,52,95,59,62,72,NA,51,97,56,32,NA,"lightly favorable"
"7143",49,50,52,50,4,97,NA,3,52,3,24,51,66,95,80,"lightly favorable"
"7144",92,70,69,79,63,79,38,73,85,66,3,87,63,62,3,"favorable"
"7145",47,51,60,36,NA,46,48,19,37,8,29,21,9,76,7,"unfavorable"
"7146",45,NA,NA,NA,NA,60,NA,25,NA,25,0,50,NA,65,40,NA
"7147",71,50,69,80,60,41,31,99,79,31,5,90,80,60,0,"favorable"
"7148",50,98,51,45,NA,79,95,17,NA,NA,19,57,NA,98,19,NA
"7149",11,100,80,97,2,100,100,10,31,0,50,10,6,100,50,"unfavorable"
"7150",80,86,63,73,50,66,80,36,75,11,67,65,26,90,51,"lightly favorable"
"7151",44,79,50,96,7,50,79,40,50,3,26,48,23,89,51,"unfavorable"
"7152",70,70,70,70,70,70,70,100,70,70,27,70,27,70,0,"lightly favorable"
"7153",22,80,50,56,NA,84,90,44,56,NA,NA,52,NA,100,22,"lightly favorable"
"7154",98,96,62,88,40,98,100,NA,51,NA,43,50,49,89,NA,"lightly favorable"
"7155",92,99,66,90,21,97,91,74,32,52,71,90,93,100,7,"unfavorable"
"7156",60,96,60,76,27,98,97,52,47,0,51,50,25,91,48,"unfavorable"
"7157",99,99,100,99,10,100,100,40,81,6,72,91,45,100,72,"favorable"
"7158",83,81,64,68,0,78,98,41,27,0,6,56,2,99,49,"unfavorable"
"7159",86,89,89,93,1,91,91,20,4,1,49,12,8,91,4,"strongly unfaborable"
"7160",32,100,47,71,13,78,100,21,55,9,30,33,21,100,86,"lightly favorable"
"7161",77,83,65,83,47,93,87,61,68,31,48,89,50,93,NA,"lightly favorable"
"7162",64,80,69,84,8,81,89,16,57,4,77,34,24,95,29,"lightly favorable"
"7163",75,28,75,77,54,95,28,91,73,66,0,95,58,59,NA,"lightly favorable"
"7164",59,96,71,45,15,75,100,10,66,3,68,38,31,96,20,"lightly favorable"
"7165",99,90,85,80,83,81,49,94,77,98,7,78,84,76,3,"favorable"
"7166",84,94,80,79,31,89,99,47,51,50,30,28,52,91,48,"lightly favorable"
"7167",80,80,80,81,51,91,99,36,81,22,40,41,31,89,NA,"favorable"
"7168",98,59,52,50,50,52,51,59,51,100,40,50,79,50,31,"lightly favorable"
"7169",50,90,60,49,10,100,96,30,10,6,21,11,39,81,50,"strongly unfaborable"
"7170",43,88,47,87,27,97,98,3,2,0,49,4,4,84,98,"strongly unfaborable"
"7171",72,93,87,54,4,73,99,83,47,3,52,17,28,92,NA,"unfavorable"
"7172",100,100,100,99,49,100,99,NA,NA,NA,NA,99,51,100,100,NA
"7173",83,98,82,74,22,93,97,NA,NA,38,73,4,63,NA,54,NA
"7174",96,NA,2,25,74,30,95,81,1,76,2,75,26,41,NA,"strongly unfaborable"
"7175",71,80,62,70,49,51,80,53,51,86,31,50,60,80,NA,"lightly favorable"
"7176",19,52,14,35,12,52,14,51,50,22,5,51,50,56,39,"unfavorable"
"7177",37,80,72,100,63,82,80,23,59,29,58,77,63,82,36,"lightly favorable"
"7178",38,91,42,63,23,81,38,5,44,7,47,51,10,81,26,"unfavorable"
"7179",41,60,60,46,56,66,91,16,40,30,30,51,80,91,NA,"unfavorable"
"7180",89,92,84,88,90,91,90,91,90,80,30,90,99,90,3,"favorable"
"7181",51,81,49,49,49,50,60,50,51,81,48,51,50,96,70,"lightly favorable"
"7182",99,93,99,99,98,100,100,100,96,99,53,100,66,53,NA,"favorable"
"7183",99,100,100,99,31,99,100,60,100,7,69,80,16,100,56,"favorable"
"7184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7185",70,70,60,70,1,70,90,5,51,1,7,50,9,90,NA,"lightly favorable"
"7186",89,87,86,87,84,86,86,87,84,85,71,87,78,88,21,"favorable"
"7187",51,71,71,50,51,76,59,50,50,31,51,50,50,89,50,"unfavorable"
"7188",92,90,85,84,75,77,100,85,78,81,58,90,74,81,0,"favorable"
"7189",70,100,89,100,NA,100,100,53,65,NA,54,59,60,82,NA,"lightly favorable"
"7190",50,69,51,69,28,78,76,28,11,7,9,41,10,69,66,"strongly unfaborable"
"7191",100,50,100,99,99,100,45,79,91,75,20,99,91,87,0,"favorable"
"7192",50,50,51,59,0,59,50,1,0,0,11,1,1,89,0,"strongly unfaborable"
"7193",95,99,99,99,92,99,99,92,75,70,40,99,99,90,1,"lightly favorable"
"7194",NA,NA,NA,NA,NA,NA,91,20,NA,21,NA,4,NA,90,NA,NA
"7195",77,72,68,79,76,76,65,67,69,52,47,75,55,73,27,"lightly favorable"
"7196",84,92,95,96,10,90,99,0,94,0,0,80,0,100,51,"favorable"
"7197",11,100,5,41,3,10,60,NA,1,3,21,50,59,100,50,"strongly unfaborable"
"7198",57,NA,44,31,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7199",90,99,95,91,79,80,84,84,78,78,35,89,87,70,7,"favorable"
"7200",81,89,89,100,91,91,NA,80,90,60,NA,98,80,90,NA,"favorable"
"7201",87,80,94,97,93,91,61,100,81,96,26,91,99,90,8,"favorable"
"7202",74,79,NA,75,1,78,80,51,38,1,1,53,10,98,78,"unfavorable"
"7203",75,99,79,78,34,88,93,6,62,0,52,50,27,98,70,"lightly favorable"
"7204",48,100,99,5,9,9,100,9,25,10,4,2,5,19,8,"strongly unfaborable"
"7205",74,87,61,71,23,75,72,56,77,51,37,67,57,81,3,"favorable"
"7206",72,52,50,100,50,100,100,NA,60,31,40,25,81,99,52,"lightly favorable"
"7207",48,98,34,76,5,99,100,37,43,2,51,78,29,99,53,"unfavorable"
"7208",90,50,80,79,60,89,61,63,77,51,13,90,79,31,0,"favorable"
"7209",30,60,47,61,8,28,97,5,50,2,29,5,36,80,37,"unfavorable"
"7210",50,100,50,50,4,51,51,3,51,1,3,1,4,99,3,"lightly favorable"
"7211",50,50,50,50,50,50,50,40,50,31,32,50,25,90,50,"unfavorable"
"7212",36,60,41,49,48,49,50,48,48,25,24,50,48,51,47,"unfavorable"
"7213",99,100,100,100,NA,100,100,NA,78,NA,NA,100,49,100,NA,"favorable"
"7214",80,100,80,60,4,90,99,10,11,6,51,79,80,100,NA,"strongly unfaborable"
"7215",70,85,59,92,10,83,81,37,7,3,51,40,42,98,20,"strongly unfaborable"
"7216",71,80,65,72,46,60,96,11,21,6,25,30,3,97,NA,"strongly unfaborable"
"7217",100,88,76,82,86,95,68,96,89,96,7,90,84,77,1,"favorable"
"7218",100,50,100,100,100,100,100,100,70,100,0,100,0,90,0,"lightly favorable"
"7219",79,80,79,78,78,78,79,80,75,78,79,78,80,80,12,"lightly favorable"
"7220",91,89,90,90,45,90,98,38,59,5,68,54,27,3,66,"lightly favorable"
"7221",98,100,100,98,100,100,100,98,91,51,55,100,84,100,53,"favorable"
"7222",84,89,45,34,41,91,99,30,65,57,9,90,90,91,34,"lightly favorable"
"7223",71,49,99,34,80,91,77,71,73,64,30,73,98,88,13,"lightly favorable"
"7224",80,86,90,94,88,91,75,27,81,19,74,76,41,92,28,"favorable"
"7225",98,100,100,99,99,97,97,98,93,99,99,100,97,99,93,"favorable"
"7226",51,50,70,51,51,56,56,50,61,50,13,50,60,60,6,"lightly favorable"
"7227",89,86,86,87,83,89,89,94,86,78,34,87,50,71,7,"favorable"
"7228",51,50,51,50,50,50,59,31,70,47,39,50,13,91,NA,"lightly favorable"
"7229",100,100,100,92,93,100,90,100,94,97,NA,99,99,100,NA,"favorable"
"7230",72,100,70,85,36,79,81,41,31,NA,3,61,54,90,NA,"unfavorable"
"7231",81,81,NA,94,80,84,92,51,81,81,6,60,53,95,23,"favorable"
"7232",95,27,7,47,70,99,94,98,5,98,34,73,85,94,100,"strongly unfaborable"
"7233",80,91,80,54,NA,NA,90,NA,51,NA,NA,50,NA,81,NA,"lightly favorable"
"7234",5,91,89,71,1,52,97,62,90,1,53,96,47,96,NA,"favorable"
"7235",75,75,76,75,76,21,50,25,76,45,10,75,75,60,76,"favorable"
"7236",59,60,56,32,NA,67,80,52,39,5,50,49,NA,69,44,"unfavorable"
"7237",49,63,87,66,49,74,47,97,77,44,28,76,22,82,NA,"favorable"
"7238",85,80,70,75,60,100,85,90,70,60,25,95,60,80,0,"lightly favorable"
"7239",59,50,67,68,59,51,49,51,79,78,39,77,100,88,3,"favorable"
"7240",NA,80,79,52,51,53,77,84,61,69,11,51,100,91,4,"lightly favorable"
"7241",90,90,91,90,90,91,80,85,80,31,41,91,75,94,0,"favorable"
"7242",79,83,81,77,78,81,80,69,81,78,30,81,55,68,6,"favorable"
"7243",65,90,71,69,40,65,71,66,65,76,66,31,51,50,55,"lightly favorable"
"7244",1,100,81,91,1,91,100,2,4,1,79,1,60,100,61,"strongly unfaborable"
"7245",70,90,65,60,5,70,85,70,25,35,70,15,75,95,50,"strongly unfaborable"
"7246",91,65,98,93,NA,94,99,95,68,NA,NA,99,20,76,NA,"lightly favorable"
"7247",64,66,65,75,6,66,91,11,51,3,76,52,26,100,21,"lightly favorable"
"7248",50,59,60,75,51,90,80,NA,76,5,51,NA,NA,91,50,"favorable"
"7249",66,69,49,59,NA,69,79,61,59,49,50,45,20,89,NA,"lightly favorable"
"7250",30,79,40,51,0,78,92,31,3,0,61,29,12,90,50,"strongly unfaborable"
"7251",62,72,79,11,51,54,44,NA,41,45,NA,76,NA,65,NA,"unfavorable"
"7252",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,34,NA,100,100,NA,NA
"7253",51,100,100,NA,100,100,99,6,50,100,51,100,50,99,NA,"unfavorable"
"7254",20,99,9,68,5,22,99,9,10,2,50,5,6,100,NA,"strongly unfaborable"
"7255",99,77,100,99,100,99,77,94,94,99,25,99,81,69,24,"favorable"
"7256",87,84,76,86,86,49,63,61,87,86,88,80,84,82,60,"favorable"
"7257",75,50,50,50,100,50,50,50,50,75,1,50,75,50,0,"unfavorable"
"7258",74,78,16,51,50,100,84,68,28,11,15,100,20,100,58,"unfavorable"
"7259",87,71,75,80,25,89,87,2,59,3,43,2,6,80,47,"lightly favorable"
"7260",81,82,86,NA,43,88,97,NA,50,NA,73,63,18,96,52,"unfavorable"
"7261",81,68,80,91,40,98,60,95,80,72,51,96,90,85,1,"favorable"
"7262",26,99,56,81,1,79,97,67,55,2,0,0,63,78,1,"lightly favorable"
"7263",NA,NA,NA,NA,NA,53,69,28,NA,NA,NA,NA,36,NA,NA,NA
"7264",73,93,28,40,10,17,42,NA,6,47,22,51,NA,99,NA,"strongly unfaborable"
"7265",50,50,50,50,3,77,91,6,50,1,50,7,0,94,50,"unfavorable"
"7266",69,99,81,89,9,94,96,87,50,34,16,49,88,89,2,"unfavorable"
"7267",61,31,56,63,68,72,36,44,57,51,14,60,52,46,0,"lightly favorable"
"7268",76,77,34,100,79,33,98,30,77,32,35,79,32,32,53,"favorable"
"7269",75,53,89,82,28,97,100,36,50,100,53,26,100,80,16,"unfavorable"
"7270",9,53,8,30,16,11,2,13,9,15,40,9,0,66,20,"strongly unfaborable"
"7271",88,84,89,79,85,86,87,92,95,87,50,88,21,63,2,"favorable"
"7272",100,72,95,74,85,93,91,79,70,97,56,90,92,56,86,"lightly favorable"
"7273",88,77,97,99,95,78,25,52,94,60,31,100,94,63,0,"favorable"
"7274",55,56,80,50,56,50,91,6,50,35,50,50,70,91,NA,"unfavorable"
"7275",100,36,51,51,51,51,49,70,51,100,0,51,80,29,0,"lightly favorable"
"7276",53,50,NA,50,74,NA,NA,78,50,79,6,75,53,26,7,"unfavorable"
"7277",97,99,99,91,88,91,98,47,77,21,66,80,37,99,NA,"favorable"
"7278",57,100,99,60,55,99,84,12,68,30,70,88,44,100,47,"lightly favorable"
"7279",81,78,87,81,82,90,31,82,83,81,15,85,51,69,33,"favorable"
"7280",80,87,68,90,67,88,58,78,75,94,98,81,86,51,65,"lightly favorable"
"7281",68,45,28,26,33,13,13,48,23,67,11,32,44,23,0,"strongly unfaborable"
"7282",50,59,59,52,51,53,71,49,46,40,21,59,24,78,39,"unfavorable"
"7283",50,50,50,50,50,50,50,47,41,41,20,40,41,70,21,"unfavorable"
"7284",87,51,100,96,70,76,46,76,75,70,6,70,59,77,6,"lightly favorable"
"7285",12,73,72,86,50,71,60,61,50,3,37,50,7,100,13,"unfavorable"
"7286",93,77,80,52,16,82,87,5,78,4,36,50,34,94,55,"favorable"
"7287",70,55,65,68,58,72,73,57,62,61,47,78,55,86,2,"lightly favorable"
"7288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7289",48,80,70,50,34,70,100,3,61,7,24,6,52,69,50,"lightly favorable"
"7290",99,80,99,99,100,100,1,100,99,98,1,99,100,1,NA,"favorable"
"7291",78,69,71,NA,82,80,49,29,87,38,10,82,24,94,3,"favorable"
"7292",100,79,100,100,100,100,74,88,100,100,2,100,72,87,0,"favorable"
"7293",75,88,81,71,52,47,86,75,59,73,80,73,92,NA,91,"lightly favorable"
"7294",80,50,80,80,80,80,50,80,80,80,10,80,80,80,0,"favorable"
"7295",50,50,51,50,6,50,50,0,62,0,46,12,40,75,NA,"lightly favorable"
"7296",75,100,100,75,75,99,98,52,75,51,50,75,50,75,50,"lightly favorable"
"7297",100,100,99,100,80,96,100,30,91,10,5,100,96,80,3,"favorable"
"7298",50,62,48,61,71,66,67,50,58,70,67,57,63,64,58,"lightly favorable"
"7299",NA,77,NA,21,NA,NA,100,31,22,NA,21,NA,77,41,NA,"strongly unfaborable"
"7300",75,100,50,74,50,100,0,29,56,30,21,20,80,50,50,"lightly favorable"
"7301",NA,40,46,23,33,48,69,24,33,43,35,NA,NA,31,59,"unfavorable"
"7302",77,78,86,77,39,94,98,50,77,68,85,75,53,89,NA,"favorable"
"7303",99,99,100,99,81,99,100,50,3,NA,99,50,NA,100,50,"strongly unfaborable"
"7304",97,100,99,100,98,98,98,92,98,98,6,4,11,98,10,"favorable"
"7305",51,98,30,31,4,80,17,31,5,50,11,48,81,98,10,"strongly unfaborable"
"7306",22,86,5,8,8,90,95,16,3,7,9,4,4,97,NA,"strongly unfaborable"
"7307",88,63,73,34,70,88,78,45,66,56,45,67,56,66,78,"lightly favorable"
"7308",50,50,50,50,50,50,50,50,50,50,1,50,50,50,1,"unfavorable"
"7309",75,68,79,80,53,93,65,97,76,89,40,86,81,59,7,"favorable"
"7310",NA,73,100,21,1,42,100,48,NA,NA,NA,100,97,100,55,NA
"7311",90,100,90,90,NA,NA,55,30,21,41,35,95,50,95,NA,"strongly unfaborable"
"7312",76,76,76,71,11,70,80,12,31,6,51,21,21,90,51,"unfavorable"
"7313",99,99,90,99,24,99,99,28,100,NA,43,82,51,100,48,"favorable"
"7314",70,85,97,81,86,100,100,9,1,0,50,5,0,95,50,"strongly unfaborable"
"7315",86,89,47,77,47,89,99,20,50,21,25,34,59,95,50,"unfavorable"
"7316",50,94,51,90,0,96,100,0,50,1,50,0,1,79,100,"unfavorable"
"7317",60,96,60,NA,12,73,100,6,55,22,37,15,100,92,62,"lightly favorable"
"7318",99,99,99,94,84,97,96,50,98,3,53,100,9,100,NA,"favorable"
"7319",50,38,50,50,50,50,32,17,36,28,1,50,22,30,0,"unfavorable"
"7320",98,98,92,53,48,83,98,51,54,88,47,17,76,92,74,"lightly favorable"
"7321",70,41,51,66,66,79,26,66,90,90,50,67,81,40,36,"favorable"
"7322",96,97,97,97,96,94,96,99,97,95,49,94,100,97,93,"favorable"
"7323",51,54,50,50,50,50,50,45,51,34,30,51,50,65,0,"lightly favorable"
"7324",96,91,69,85,49,97,98,61,89,97,86,49,NA,89,NA,"favorable"
"7325",58,64,58,60,54,54,48,81,66,57,10,85,71,80,58,"lightly favorable"
"7326",65,60,55,38,8,54,51,38,6,63,52,34,9,81,NA,"strongly unfaborable"
"7327",81,100,76,100,1,100,100,1,51,1,90,1,1,100,11,"lightly favorable"
"7328",80,39,81,82,86,76,2,81,84,50,7,91,36,70,2,"favorable"
"7329",80,90,90,90,9,90,93,17,61,NA,21,2,1,94,99,"lightly favorable"
"7330",72,71,69,71,70,73,31,90,72,100,22,100,81,70,3,"lightly favorable"
"7331",100,36,98,100,80,100,25,100,100,40,5,100,62,73,2,"favorable"
"7332",94,89,90,89,89,90,80,88,89,81,30,95,89,91,19,"favorable"
"7333",60,63,70,60,30,60,100,35,59,3,40,50,25,62,30,"lightly favorable"
"7334",100,100,100,100,100,100,NA,100,100,NA,NA,100,NA,100,NA,"favorable"
"7335",67,59,66,53,54,17,8,95,90,80,2,75,16,7,45,"favorable"
"7336",80,75,80,58,75,69,13,81,59,81,33,100,22,10,9,"lightly favorable"
"7337",41,100,2,6,1,31,100,21,1,4,0,4,80,100,21,"strongly unfaborable"
"7338",66,86,31,60,21,60,31,29,57,51,56,10,29,61,51,"lightly favorable"
"7339",95,90,99,95,75,51,100,50,90,70,50,94,90,100,50,"favorable"
"7340",76,78,81,79,30,52,50,51,49,1,33,89,79,88,NA,"unfavorable"
"7341",97,100,24,25,6,79,NA,52,2,83,5,100,80,32,50,"strongly unfaborable"
"7342",70,50,75,71,71,70,4,75,69,50,0,80,100,31,0,"lightly favorable"
"7343",74,52,65,73,95,50,72,48,57,89,75,3,88,67,81,"lightly favorable"
"7344",95,50,99,98,96,100,70,94,100,96,0,95,100,1,0,"favorable"
"7345",50,50,50,50,79,50,41,30,79,51,30,51,41,89,51,"favorable"
"7346",40,50,25,50,NA,80,90,NA,50,NA,NA,50,30,80,50,"unfavorable"
"7347",75,75,75,75,75,75,50,80,75,75,10,95,75,99,NA,"lightly favorable"
"7348",100,31,53,50,50,50,28,91,50,100,NA,72,68,NA,NA,"unfavorable"
"7349",75,45,75,64,60,45,95,31,65,65,10,75,50,60,NA,"lightly favorable"
"7350",78,99,50,48,29,78,80,51,30,78,30,50,52,95,49,"unfavorable"
"7351",100,97,93,100,33,100,88,3,78,2,84,79,4,100,83,"favorable"
"7352",79,99,100,53,5,100,99,53,27,6,49,71,41,99,75,"unfavorable"
"7353",100,95,100,100,80,100,100,50,100,51,42,100,28,98,50,"favorable"
"7354",100,100,100,100,50,100,100,20,51,1,31,100,22,100,2,"lightly favorable"
"7355",90,53,88,92,74,91,50,77,93,63,4,89,91,63,0,"favorable"
"7356",70,50,51,51,20,29,10,89,50,26,6,51,22,90,31,"unfavorable"
"7357",51,50,50,51,30,49,70,11,51,5,16,50,5,95,30,"lightly favorable"
"7358",99,99,93,99,48,98,100,54,72,NA,46,80,34,100,47,"lightly favorable"
"7359",51,50,50,50,50,50,50,50,50,50,0,50,76,50,50,"unfavorable"
"7360",78,50,80,97,50,100,96,10,50,5,66,50,25,94,10,"unfavorable"
"7361",91,99,91,85,76,99,100,78,81,56,87,60,50,100,NA,"favorable"
"7362",82,82,87,97,21,91,100,45,42,4,40,8,56,46,68,"unfavorable"
"7363",50,50,50,50,50,50,41,50,50,50,21,50,66,41,0,"unfavorable"
"7364",90,90,90,90,0,90,80,10,20,0,10,10,10,95,100,"strongly unfaborable"
"7365",60,71,50,80,NA,80,80,71,50,30,30,80,50,80,11,"unfavorable"
"7366",76,100,85,89,60,100,100,60,70,1,10,100,NA,100,NA,"lightly favorable"
"7367",70,60,70,70,70,80,60,80,80,80,0,80,90,50,0,"favorable"
"7368",99,99,100,99,99,99,80,25,50,0,51,91,21,99,51,"unfavorable"
"7369",82,84,84,84,80,84,100,4,61,1,59,84,10,99,NA,"lightly favorable"
"7370",50,79,26,70,50,49,51,3,24,3,50,2,6,73,48,"strongly unfaborable"
"7371",NA,75,78,75,81,NA,80,90,75,89,30,81,85,NA,NA,"lightly favorable"
"7372",48,49,67,50,19,15,29,2,28,19,0,2,4,28,0,"unfavorable"
"7373",96,60,99,100,99,55,78,50,100,87,NA,99,78,NA,15,"favorable"
"7374",98,97,99,100,97,99,38,100,77,45,20,100,87,77,0,"favorable"
"7375",78,NA,81,76,76,80,74,79,79,78,5,76,80,70,0,"favorable"
"7376",89,91,73,81,81,71,88,72,51,95,39,84,91,94,22,"lightly favorable"
"7377",100,52,50,NA,51,70,100,99,52,100,50,50,76,40,NA,"lightly favorable"
"7378",81,80,77,87,75,89,75,69,79,69,85,71,60,69,29,"favorable"
"7379",90,76,90,90,85,50,51,51,75,75,10,89,75,76,5,"lightly favorable"
"7380",29,75,69,90,NA,25,78,55,32,25,50,21,22,91,NA,"unfavorable"
"7381",81,75,29,71,1,27,53,53,NA,NA,NA,52,27,76,51,NA
"7382",29,67,29,63,0,0,60,0,0,0,17,50,50,80,100,"strongly unfaborable"
"7383",89,74,90,91,90,90,75,81,91,52,3,98,71,91,6,"favorable"
"7384",98,74,100,100,100,100,80,99,99,99,2,99,99,80,1,"favorable"
"7385",65,81,41,65,41,81,81,20,81,5,11,65,5,90,50,"favorable"
"7386",55,70,93,61,67,60,60,65,70,63,25,69,78,22,6,"lightly favorable"
"7387",99,78,80,79,76,89,98,79,80,50,11,78,61,89,1,"favorable"
"7388",97,94,76,48,6,99,98,50,30,NA,51,6,29,95,50,"unfavorable"
"7389",29,90,50,41,49,88,88,75,29,30,19,79,10,95,39,"unfavorable"
"7390",75,75,61,41,36,44,76,3,38,70,10,1,64,45,74,"unfavorable"
"7391",100,72,97,96,78,97,90,100,91,98,22,95,79,84,4,"favorable"
"7392",98,80,86,95,86,80,70,85,90,91,20,100,95,56,0,"favorable"
"7393",63,59,60,54,52,61,60,59,60,55,34,82,44,84,5,"lightly favorable"
"7394",NA,NA,50,NA,47,34,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
"7395",81,51,70,66,NA,80,7,97,65,81,7,78,70,25,2,"lightly favorable"
"7396",50,51,3,80,1,81,50,1,51,1,0,1,1,50,1,"lightly favorable"
"7397",97,92,92,95,98,97,97,77,92,75,10,99,84,76,6,"favorable"
"7398",46,57,36,35,51,77,81,33,31,29,55,30,29,90,NA,"unfavorable"
"7399",81,80,80,80,79,80,31,79,79,51,11,76,80,90,6,"favorable"
"7400",98,94,87,94,33,78,100,0,50,2,79,30,0,97,52,"unfavorable"
"7401",50,51,51,51,51,50,79,1,50,1,50,49,30,79,50,"unfavorable"
"7402",84,71,90,100,89,94,97,51,72,29,69,93,51,99,NA,"lightly favorable"
"7403",99,97,99,97,93,98,97,97,98,89,77,92,59,98,NA,"favorable"
"7404",68,81,69,75,32,77,97,26,69,16,22,48,22,76,27,"lightly favorable"
"7405",97,89,92,93,58,90,99,29,31,29,38,90,100,80,40,"unfavorable"
"7406",60,69,61,41,70,65,65,64,54,63,56,61,55,70,64,"lightly favorable"
"7407",96,98,91,99,77,99,94,55,90,1,53,98,25,98,NA,"favorable"
"7408",90,90,90,90,90,90,25,90,90,90,25,90,85,70,0,"favorable"
"7409",100,11,100,90,80,96,18,90,82,100,0,100,80,4,0,"favorable"
"7410",96,89,98,94,95,94,89,93,94,97,68,96,99,78,18,"favorable"
"7411",81,53,91,81,81,84,81,74,71,70,10,70,91,70,5,"lightly favorable"
"7412",99,94,71,93,55,90,50,79,72,80,11,99,30,60,8,"lightly favorable"
"7413",88,99,89,88,69,92,100,80,75,50,19,92,92,98,3,"lightly favorable"
"7414",66,70,8,50,12,91,99,1,6,6,11,9,22,99,28,"strongly unfaborable"
"7415",97,82,80,80,82,80,61,75,71,98,11,90,50,99,50,"lightly favorable"
"7416",80,77,85,80,40,100,85,25,49,1,56,72,7,99,56,"unfavorable"
"7417",79,100,77,78,65,99,97,52,61,97,63,78,69,93,47,"lightly favorable"
"7418",95,65,50,50,50,75,85,50,50,95,65,50,85,55,75,"unfavorable"
"7419",100,50,100,100,50,100,75,100,90,90,15,100,60,75,1,"favorable"
"7420",85,85,84,85,34,100,100,80,51,3,51,53,71,50,4,"lightly favorable"
